order_id,customer_name,customer_location,restaurant_name,cuisine,order_date,delivery_time_minutes,order_amount,delivery_partner,payment_method,rating,review_text,review_date,discount_applied,restaurant_location
100192,Customer_922,Sharjah,Royal Dine,Italian,2023-09-17,51,182.06,Talabat,Card,1,Very fast delivery,2023-09-18,True,Sharjah
100193,Customer_374,Sharjah,Urban Bites,Arabic,2023-01-07,15,41.09,Deliveroo,Card,4,Excellent,2023-01-09,True,Sharjah
100194,Customer_1037,Sharjah,Taste Corner,Indian,2023-10-08,33,157.81,Careem,Card,1,Good,2023-10-08,True,Dubai
100195,Customer_456,Sharjah,Urban Bites,Arabic,2023-08-23,35,58.14,Zomato,Card,3,Food was cold,2023-08-23,True,Sharjah
100196,Customer_89,Al Ain,Food Hub,Italian,2023-09-23,34,185.8,Zomato,Card,2,Average,2023-09-24,True,Sharjah
100197,Customer_1252,Dubai,Royal Dine,Italian,2023-12-12,32,190.71,Careem,Card,2,Good,2023-12-13,True,Dubai
100198,Customer_1903,Abu Dhabi,Royal Dine,Chinese,2023-08-06,52,183.14,Talabat,Cash,4,Poor,2023-08-06,False,Dubai
100199,Customer_1955,Ajman,Urban Bites,Fast Food,2023-02-02,31,37.16,Careem,Cash,2,Excellent,2023-02-07,True,Sharjah
100200,Customer_1870,Abu Dhabi,Taste Corner,Fast Food,2023-06-27,53,145.33,Careem,Wallet,1,Very fast delivery,2023-07-01,False,Ajman
100201,Customer_375,Sharjah,Spice Kitchen,Indian,2023-12-12,22,106.32,Careem,Wallet,3,Good,2023-12-13,False,Ajman
100202,Customer_752,Al Ain,Urban Bites,Italian,2023-05-01,42,74.43,Talabat,Cash,1,Poor,2023-05-03,False,Dubai
100203,Customer_920,Dubai,Royal Dine,Chinese,2023-12-12,26,114.96,Careem,Cash,2,Poor,2023-12-16,True,Al Ain
100204,Customer_90,Sharjah,Taste Corner,Italian,2023-03-25,29,86.88,Talabat,Cash,3,Average,2023-03-27,True,Ajman
100205,Customer_454,Sharjah,Food Hub,Fast Food,2023-11-20,49,62.99,Zomato,Cash,4,Good,2023-11-24,True,Ajman
100206,Customer_39,Ajman,Taste Corner,Indian,2023-09-15,57,154.63,Zomato,Wallet,4,Food was cold,2023-09-15,True,Abu Dhabi
100207,Customer_570,Dubai,Taste Corner,Italian,2023-04-29,52,37.98,Talabat,Cash,1,Good,2023-05-03,False,Ajman
100208,Customer_1691,Abu Dhabi,Spice Kitchen,Chinese,2023-02-06,18,113.25,Zomato,Cash,4,Good,2023-02-07,False,Abu Dhabi
100209,Customer_334,Dubai,Spice Kitchen,Italian,2023-08-05,50,194.62,Zomato,Card,4,Food was cold,2023-08-05,True,Abu Dhabi
100210,Customer_386,Abu Dhabi,Royal Dine,Italian,2023-01-22,47,188.91,Careem,Card,4,Poor,2023-01-27,False,Dubai
100211,Customer_1121,Sharjah,Urban Bites,Fast Food,2023-03-23,18,95.4,Zomato,Wallet,4,Food was cold,2023-03-24,True,Al Ain
100212,Customer_1637,Al Ain,Taste Corner,Fast Food,2023-09-25,33,110.21,Talabat,Card,1,Excellent,2023-09-29,True,Abu Dhabi
100213,Customer_1652,Al Ain,Spice Kitchen,Chinese,2023-12-06,33,101.25,Deliveroo,Wallet,4,Very fast delivery,2023-12-10,False,Sharjah
100214,Customer_677,Dubai,Taste Corner,Indian,2023-09-24,33,114.53,Zomato,Card,1,Excellent,2023-09-25,True,Sharjah
100215,Customer_1129,Al Ain,Taste Corner,Italian,2023-12-14,21,92.55,Careem,Card,4,Average,2023-12-14,True,Abu Dhabi
100216,Customer_1733,Sharjah,Spice Kitchen,Indian,2023-08-03,30,181.23,Zomato,Wallet,5,Excellent,2023-08-04,True,Abu Dhabi
100217,Customer_539,Abu Dhabi,Taste Corner,Italian,2023-07-15,25,26.31,Talabat,Card,4,Good,2023-07-16,False,Dubai
100218,Customer_1295,Dubai,Urban Bites,Arabic,2023-05-22,40,138.15,Talabat,Wallet,4,Excellent,2023-05-25,False,Ajman
100219,Customer_1779,Abu Dhabi,Taste Corner,Fast Food,2023-05-28,28,127.83,Careem,Card,5,Average,2023-06-02,True,Ajman
100220,Customer_240,Abu Dhabi,Urban Bites,Arabic,2023-08-15,42,177.89,Zomato,Card,5,Very fast delivery,2023-08-18,True,Sharjah
100221,Customer_383,Dubai,Spice Kitchen,Indian,2023-06-27,15,38.6,Zomato,Cash,1,Good,2023-06-30,False,Dubai
100222,Customer_1027,Ajman,Spice Kitchen,Arabic,2023-01-26,50,173.09,Talabat,Card,5,Poor,2023-01-31,False,Ajman
100223,Customer_844,Ajman,Food Hub,Italian,2023-03-08,18,169.9,Talabat,Cash,3,Average,2023-03-11,True,Ajman
100224,Customer_35,Abu Dhabi,Royal Dine,Arabic,2023-09-21,17,46.61,Deliveroo,Wallet,5,Excellent,2023-09-22,True,Dubai
100225,Customer_1583,Dubai,Spice Kitchen,Fast Food,2023-08-19,35,121.03,Deliveroo,Cash,5,Very fast delivery,2023-08-21,True,Ajman
100226,Customer_606,Al Ain,Taste Corner,Fast Food,2023-05-18,29,133.99,Careem,Card,3,Good,2023-05-20,False,Dubai
100227,Customer_173,Dubai,Urban Bites,Italian,2023-10-31,40,22.43,Talabat,Card,4,Food was cold,2023-11-01,False,Ajman
100228,Customer_1967,Sharjah,Urban Bites,Indian,2023-04-12,32,32.88,Zomato,Cash,5,Poor,2023-04-14,True,Dubai
100229,Customer_1513,Sharjah,Urban Bites,Fast Food,2023-12-01,41,125.68,Talabat,Card,4,Food was cold,2023-12-04,False,Ajman
100230,Customer_619,Abu Dhabi,Spice Kitchen,Indian,2023-02-18,51,82.81,Talabat,Wallet,4,Excellent,2023-02-23,False,Sharjah
100231,Customer_1984,Ajman,Spice Kitchen,Fast Food,2023-09-26,38,98.36,Talabat,Wallet,2,Average,2023-09-29,True,Ajman
100232,Customer_140,Al Ain,Urban Bites,Indian,2023-09-20,57,41.96,Zomato,Wallet,3,Very fast delivery,2023-09-24,True,Dubai
100233,Customer_1288,Sharjah,Taste Corner,Italian,2023-09-18,33,181.93,Careem,Wallet,5,Poor,2023-09-19,True,Dubai
100234,Customer_827,Dubai,Taste Corner,Italian,2023-09-19,52,166.35,Careem,Wallet,5,Food was cold,2023-09-21,True,Dubai
100235,Customer_822,Al Ain,Spice Kitchen,Indian,2023-04-05,56,150.52,Talabat,Wallet,1,Average,2023-04-10,True,Sharjah
100236,Customer_904,Sharjah,Taste Corner,Indian,2023-09-04,41,160.51,Zomato,Wallet,5,Average,2023-09-06,True,Sharjah
100237,Customer_110,Ajman,Spice Kitchen,Indian,2023-04-19,57,109.25,Deliveroo,Cash,1,Average,2023-04-24,False,Ajman
100238,Customer_724,Dubai,Royal Dine,Fast Food,2023-10-21,42,136.2,Careem,Wallet,1,Very fast delivery,2023-10-24,False,Dubai
100239,Customer_708,Abu Dhabi,Spice Kitchen,Italian,2023-11-07,41,69.58,Deliveroo,Card,3,Average,2023-11-07,True,Al Ain
100240,Customer_1885,Al Ain,Spice Kitchen,Fast Food,2023-12-17,59,191.83,Talabat,Wallet,1,Food was cold,2023-12-22,True,Al Ain
100241,Customer_1159,Sharjah,Food Hub,Chinese,2023-07-23,41,152.39,Careem,Wallet,2,Good,2023-07-24,False,Sharjah
100242,Customer_1760,Dubai,Spice Kitchen,Italian,2023-03-17,16,98.91,Careem,Card,5,Excellent,2023-03-20,True,Dubai
100243,Customer_545,Sharjah,Food Hub,Fast Food,2023-02-05,30,28.19,Careem,Wallet,3,Excellent,2023-02-10,True,Ajman
100244,Customer_1568,Dubai,Food Hub,Chinese,2023-04-07,22,175.55,Talabat,Cash,5,Average,2023-04-07,True,Dubai
100245,Customer_799,Ajman,Royal Dine,Indian,2023-09-09,35,177.35,Deliveroo,Cash,5,Food was cold,2023-09-11,False,Sharjah
100246,Customer_1028,Al Ain,Food Hub,Arabic,2023-11-04,52,93.55,Talabat,Card,3,Very fast delivery,2023-11-08,True,Ajman
100247,Customer_1503,Abu Dhabi,Food Hub,Italian,2023-11-21,27,69.2,Zomato,Wallet,3,Average,2023-11-22,True,Sharjah
100248,Customer_233,Dubai,Urban Bites,Italian,2023-08-22,29,118.67,Careem,Cash,4,Poor,2023-08-25,True,Al Ain
100249,Customer_1982,Dubai,Spice Kitchen,Chinese,2023-11-07,35,79.05,Talabat,Wallet,2,Very fast delivery,2023-11-10,True,Dubai
100250,Customer_1055,Ajman,Urban Bites,Italian,2023-11-11,28,156.68,Zomato,Wallet,5,Average,2023-11-13,False,Ajman
100251,Customer_620,Al Ain,Food Hub,Indian,2023-12-06,53,126.57,Careem,Card,3,Average,2023-12-07,True,Sharjah
100252,Customer_1160,Dubai,Royal Dine,Indian,2023-02-19,55,113.92,Careem,Card,4,Good,2023-02-22,True,Ajman
100253,Customer_1495,Al Ain,Spice Kitchen,Arabic,2023-08-20,25,80.7,Zomato,Cash,4,Excellent,2023-08-25,True,Sharjah
100254,Customer_1645,Dubai,Urban Bites,Fast Food,2023-06-08,19,80.78,Talabat,Card,5,Average,2023-06-13,True,Al Ain
100255,Customer_285,Abu Dhabi,Spice Kitchen,Italian,2023-01-29,54,176.38,Zomato,Wallet,1,Food was cold,2023-02-01,True,Sharjah
100256,Customer_1768,Al Ain,Spice Kitchen,Arabic,2023-10-17,59,73.96,Deliveroo,Wallet,3,Good,2023-10-21,True,Ajman
100257,Customer_1775,Ajman,Food Hub,Indian,2023-09-22,42,73.33,Talabat,Cash,5,Good,2023-09-24,False,Al Ain
100258,Customer_1718,Abu Dhabi,Taste Corner,Italian,2023-08-09,16,98.15,Zomato,Cash,3,Average,2023-08-11,False,Sharjah
100259,Customer_57,Sharjah,Food Hub,Chinese,2023-02-17,51,192.94,Careem,Card,2,Good,2023-02-20,False,Abu Dhabi
100260,Customer_1697,Al Ain,Spice Kitchen,Italian,2023-02-26,59,110.76,Talabat,Wallet,5,Very fast delivery,2023-02-28,False,Ajman
100261,Customer_976,Sharjah,Royal Dine,Chinese,2023-10-09,54,79.21,Deliveroo,Card,5,Excellent,2023-10-14,True,Al Ain
100262,Customer_451,Dubai,Spice Kitchen,Indian,2023-01-30,42,174.18,Zomato,Cash,2,Poor,2023-02-03,False,Abu Dhabi
100263,Customer_1274,Dubai,Urban Bites,Indian,2024-01-01,19,58.2,Talabat,Card,5,Very fast delivery,2024-01-04,False,Dubai
100264,Customer_1365,Ajman,Royal Dine,Chinese,2023-05-13,27,34.17,Talabat,Card,2,Very fast delivery,2023-05-16,False,Al Ain
100265,Customer_1460,Al Ain,Spice Kitchen,Fast Food,2023-01-13,60,96.49,Zomato,Card,2,Food was cold,2023-01-14,True,Dubai
100266,Customer_782,Sharjah,Royal Dine,Arabic,2023-01-31,42,165.24,Careem,Card,5,Very fast delivery,2023-02-05,False,Al Ain
100267,Customer_304,Abu Dhabi,Spice Kitchen,Arabic,2023-10-28,37,70.5,Careem,Wallet,3,Excellent,2023-10-29,True,Al Ain
100268,Customer_271,Sharjah,Royal Dine,Arabic,2023-01-02,24,59.74,Zomato,Wallet,5,Poor,2023-01-02,False,Al Ain
100269,Customer_770,Sharjah,Urban Bites,Indian,2023-01-15,25,164.05,Careem,Cash,3,Average,2023-01-19,True,Abu Dhabi
100270,Customer_877,Dubai,Spice Kitchen,Italian,2023-05-29,57,190.85,Zomato,Cash,5,Excellent,2023-05-29,True,Al Ain
100271,Customer_207,Dubai,Spice Kitchen,Arabic,2023-03-23,54,182.13,Deliveroo,Card,2,Excellent,2023-03-27,False,Sharjah
100272,Customer_281,Dubai,Spice Kitchen,Chinese,2023-08-19,40,188.05,Talabat,Cash,4,Good,2023-08-20,False,Abu Dhabi
100273,Customer_58,Abu Dhabi,Food Hub,Italian,2023-05-19,18,170.01,Deliveroo,Card,3,Good,2023-05-20,False,Abu Dhabi
100274,Customer_127,Sharjah,Urban Bites,Indian,2023-09-08,39,187.45,Careem,Card,3,Average,2023-09-12,True,Ajman
100275,Customer_1419,Ajman,Royal Dine,Arabic,2023-10-31,56,160.07,Deliveroo,Wallet,5,Poor,2023-11-03,False,Abu Dhabi
100276,Customer_796,Abu Dhabi,Spice Kitchen,Indian,2023-04-01,34,169.38,Deliveroo,Card,3,Food was cold,2023-04-06,True,Dubai
100277,Customer_577,Dubai,Royal Dine,Indian,2023-01-19,50,60.05,Zomato,Card,5,Poor,2023-01-22,True,Dubai
100278,Customer_625,Sharjah,Spice Kitchen,Arabic,2023-06-08,33,100.22,Zomato,Wallet,5,Very fast delivery,2023-06-10,False,Ajman
100279,Customer_1099,Dubai,Food Hub,Chinese,2023-05-27,31,50.62,Careem,Card,1,Poor,2023-05-30,False,Dubai
100280,Customer_1887,Sharjah,Urban Bites,Chinese,2023-10-24,22,59.23,Zomato,Wallet,1,Excellent,2023-10-28,False,Abu Dhabi
100281,Customer_1659,Abu Dhabi,Urban Bites,Italian,2023-01-21,54,135.48,Careem,Wallet,4,Excellent,2023-01-22,True,Al Ain
100282,Customer_307,Ajman,Urban Bites,Italian,2023-07-14,43,83.17,Careem,Wallet,4,Good,2023-07-18,False,Abu Dhabi
100283,Customer_1333,Ajman,Taste Corner,Indian,2023-12-29,39,46.94,Zomato,Wallet,2,Very fast delivery,2024-01-01,False,Abu Dhabi
100284,Customer_590,Al Ain,Urban Bites,Fast Food,2023-01-06,57,37.56,Careem,Cash,5,Good,2023-01-11,True,Sharjah
100285,Customer_960,Sharjah,Urban Bites,Chinese,2023-05-19,32,178.46,Careem,Cash,5,Average,2023-05-22,True,Ajman
100286,Customer_437,Dubai,Urban Bites,Chinese,2023-10-07,19,159.3,Careem,Wallet,2,Good,2023-10-09,True,Dubai
100287,Customer_1162,Dubai,Urban Bites,Italian,2023-04-17,22,92.78,Zomato,Cash,2,Good,2023-04-18,False,Sharjah
100288,Customer_485,Ajman,Food Hub,Arabic,2023-03-23,29,181.48,Talabat,Card,2,Good,2023-03-27,False,Ajman
100289,Customer_1761,Ajman,Food Hub,Italian,2023-03-08,53,112.95,Deliveroo,Wallet,5,Very fast delivery,2023-03-11,True,Sharjah
100290,Customer_867,Sharjah,Taste Corner,Indian,2023-01-24,30,28.55,Deliveroo,Cash,1,Food was cold,2023-01-25,True,Dubai
100291,Customer_1713,Al Ain,Spice Kitchen,Arabic,2023-05-17,38,154.31,Careem,Cash,1,Excellent,2023-05-19,False,Sharjah
100292,Customer_383,Al Ain,Taste Corner,Arabic,2023-09-19,60,56.19,Careem,Cash,4,Food was cold,2023-09-20,True,Abu Dhabi
100293,Customer_940,Abu Dhabi,Food Hub,Chinese,2024-01-01,39,93.82,Careem,Card,2,Food was cold,2024-01-01,False,Dubai
100294,Customer_966,Dubai,Spice Kitchen,Arabic,2023-02-09,29,45.79,Careem,Card,1,Very fast delivery,2023-02-11,False,Ajman
100295,Customer_1938,Ajman,Taste Corner,Italian,2023-01-02,32,150.77,Zomato,Wallet,2,Excellent,2023-01-02,False,Ajman
100296,Customer_1028,Al Ain,Food Hub,Indian,2023-05-14,41,174.61,Talabat,Wallet,5,Excellent,2023-05-19,False,Dubai
100297,Customer_644,Dubai,Royal Dine,Indian,2023-08-21,54,86.44,Zomato,Cash,1,Excellent,2023-08-22,True,Ajman
100298,Customer_508,Al Ain,Spice Kitchen,Italian,2023-01-30,52,85.58,Deliveroo,Card,2,Good,2023-01-30,False,Sharjah
100299,Customer_1362,Dubai,Royal Dine,Indian,2023-04-04,49,136.57,Zomato,Card,5,Average,2023-04-07,False,Abu Dhabi
100300,Customer_559,Abu Dhabi,Spice Kitchen,Fast Food,2023-09-27,32,22.87,Zomato,Card,5,Excellent,2023-09-30,True,Dubai
100301,Customer_307,Abu Dhabi,Royal Dine,Italian,2023-08-30,59,133.17,Deliveroo,Card,5,Average,2023-08-31,True,Sharjah
100302,Customer_194,Sharjah,Urban Bites,Arabic,2023-10-10,53,98.17,Deliveroo,Cash,3,Good,2023-10-11,True,Sharjah
100303,Customer_479,Dubai,Royal Dine,Chinese,2023-08-08,16,81.45,Deliveroo,Cash,5,Food was cold,2023-08-11,False,Sharjah
100304,Customer_1564,Ajman,Spice Kitchen,Arabic,2023-07-21,21,109.75,Zomato,Cash,5,Poor,2023-07-22,False,Sharjah
100305,Customer_1648,Sharjah,Food Hub,Chinese,2023-08-23,47,74.47,Talabat,Wallet,2,Very fast delivery,2023-08-23,True,Dubai
100306,Customer_11,Sharjah,Urban Bites,Indian,2023-11-09,23,165.56,Zomato,Card,2,Very fast delivery,2023-11-11,True,Abu Dhabi
100307,Customer_1808,Al Ain,Taste Corner,Italian,2023-05-27,15,55.53,Talabat,Cash,3,Poor,2023-05-30,True,Abu Dhabi
100308,Customer_1548,Sharjah,Urban Bites,Italian,2023-11-19,41,194.1,Talabat,Card,2,Food was cold,2023-11-23,True,Abu Dhabi
100309,Customer_1282,Sharjah,Urban Bites,Chinese,2023-09-09,28,145.65,Deliveroo,Cash,1,Excellent,2023-09-14,True,Dubai
100310,Customer_1002,Abu Dhabi,Royal Dine,Fast Food,2023-04-09,41,196.66,Zomato,Wallet,1,Food was cold,2023-04-10,True,Dubai
100311,Customer_1410,Dubai,Spice Kitchen,Chinese,2023-04-14,55,59.75,Careem,Wallet,1,Good,2023-04-18,True,Ajman
100312,Customer_562,Sharjah,Urban Bites,Chinese,2023-07-24,24,179.45,Careem,Wallet,2,Average,2023-07-24,False,Abu Dhabi
100313,Customer_364,Sharjah,Urban Bites,Italian,2023-01-23,25,51.79,Deliveroo,Wallet,4,Food was cold,2023-01-23,False,Abu Dhabi
100314,Customer_1482,Al Ain,Urban Bites,Fast Food,2023-07-27,41,66.57,Talabat,Wallet,4,Poor,2023-07-30,True,Abu Dhabi
100315,Customer_546,Ajman,Urban Bites,Italian,2023-06-10,22,106.06,Careem,Cash,1,Average,2023-06-10,False,Al Ain
100316,Customer_267,Dubai,Spice Kitchen,Fast Food,2023-05-31,22,124.15,Talabat,Wallet,5,Food was cold,2023-06-01,True,Ajman
100317,Customer_589,Ajman,Royal Dine,Italian,2023-11-12,29,185.51,Deliveroo,Wallet,1,Good,2023-11-16,False,Al Ain
100318,Customer_1365,Sharjah,Urban Bites,Italian,2023-07-10,26,109.46,Zomato,Cash,3,Excellent,2023-07-11,False,Sharjah
100319,Customer_511,Sharjah,Food Hub,Arabic,2023-08-13,46,91.94,Careem,Card,3,Very fast delivery,2023-08-14,True,Abu Dhabi
100320,Customer_1090,Al Ain,Taste Corner,Fast Food,2023-01-26,25,110.8,Deliveroo,Wallet,2,Food was cold,2023-01-27,False,Sharjah
100321,Customer_670,Dubai,Royal Dine,Chinese,2023-10-28,46,150.46,Careem,Wallet,5,Food was cold,2023-11-02,False,Al Ain
100322,Customer_1740,Sharjah,Spice Kitchen,Fast Food,2023-11-28,58,37.29,Careem,Cash,5,Excellent,2023-12-02,True,Abu Dhabi
100323,Customer_759,Ajman,Urban Bites,Indian,2023-03-11,51,185.7,Deliveroo,Cash,5,Good,2023-03-14,True,Al Ain
100324,Customer_1404,Ajman,Urban Bites,Chinese,2023-01-06,16,166.54,Zomato,Card,4,Food was cold,2023-01-07,False,Al Ain
100325,Customer_1135,Al Ain,Royal Dine,Indian,2023-11-23,39,160.34,Careem,Card,4,Good,2023-11-26,True,Sharjah
100326,Customer_887,Ajman,Food Hub,Italian,2023-09-16,35,51.27,Deliveroo,Wallet,3,Poor,2023-09-16,True,Al Ain
100327,Customer_307,Sharjah,Spice Kitchen,Italian,2023-06-07,33,55.44,Deliveroo,Card,2,Very fast delivery,2023-06-11,False,Abu Dhabi
100328,Customer_1116,Al Ain,Royal Dine,Indian,2023-10-07,19,25.95,Zomato,Wallet,1,Very fast delivery,2023-10-10,False,Al Ain
100329,Customer_864,Abu Dhabi,Food Hub,Italian,2023-12-26,49,191.12,Talabat,Wallet,2,Excellent,2023-12-29,False,Ajman
100330,Customer_1118,Ajman,Spice Kitchen,Indian,2023-12-18,50,53.25,Zomato,Wallet,5,Very fast delivery,2023-12-19,False,Al Ain
100331,Customer_1450,Dubai,Spice Kitchen,Arabic,2023-04-18,49,188.82,Zomato,Card,3,Poor,2023-04-19,False,Al Ain
100332,Customer_1242,Sharjah,Taste Corner,Chinese,2023-09-18,40,152.39,Careem,Cash,3,Excellent,2023-09-18,False,Abu Dhabi
100333,Customer_1219,Dubai,Taste Corner,Indian,2023-07-17,32,115.01,Zomato,Wallet,3,Excellent,2023-07-22,False,Dubai
100334,Customer_1598,Sharjah,Taste Corner,Italian,2023-12-04,59,196.41,Careem,Cash,1,Poor,2023-12-06,False,Sharjah
100335,Customer_867,Ajman,Food Hub,Italian,2023-07-22,56,46.39,Talabat,Card,5,Excellent,2023-07-24,False,Al Ain
100336,Customer_603,Sharjah,Food Hub,Fast Food,2023-06-27,25,63.51,Deliveroo,Card,1,Average,2023-07-02,True,Al Ain
100337,Customer_938,Dubai,Food Hub,Arabic,2023-07-04,59,76.32,Talabat,Card,3,Food was cold,2023-07-08,True,Ajman
100338,Customer_367,Dubai,Spice Kitchen,Arabic,2023-01-04,56,122.29,Talabat,Wallet,2,Food was cold,2023-01-05,True,Al Ain
100339,Customer_376,Al Ain,Royal Dine,Arabic,2023-12-21,53,193.66,Deliveroo,Card,1,Good,2023-12-25,True,Sharjah
100340,Customer_1045,Dubai,Royal Dine,Italian,2023-02-24,49,79.38,Zomato,Card,3,Average,2023-02-25,False,Sharjah
100341,Customer_1979,Ajman,Spice Kitchen,Arabic,2023-07-20,57,154.74,Zomato,Wallet,5,Average,2023-07-23,True,Ajman
100342,Customer_1768,Abu Dhabi,Royal Dine,Indian,2023-01-09,40,109.32,Talabat,Cash,3,Very fast delivery,2023-01-09,False,Al Ain
100343,Customer_1307,Abu Dhabi,Spice Kitchen,Fast Food,2023-05-11,26,47.16,Talabat,Card,2,Excellent,2023-05-14,True,Abu Dhabi
100344,Customer_658,Ajman,Taste Corner,Arabic,2023-01-14,37,108.08,Zomato,Cash,3,Average,2023-01-14,True,Abu Dhabi
100345,Customer_440,Sharjah,Food Hub,Italian,2023-02-01,26,149.93,Deliveroo,Wallet,1,Poor,2023-02-02,False,Sharjah
100346,Customer_1570,Abu Dhabi,Taste Corner,Indian,2023-10-29,32,20.71,Talabat,Cash,1,Excellent,2023-10-30,True,Abu Dhabi
100347,Customer_1350,Dubai,Urban Bites,Indian,2023-09-26,21,71.66,Deliveroo,Card,1,Average,2023-10-01,True,Ajman
100348,Customer_1832,Ajman,Urban Bites,Fast Food,2023-06-16,60,189.98,Deliveroo,Cash,3,Excellent,2023-06-19,True,Sharjah
100349,Customer_987,Dubai,Spice Kitchen,Fast Food,2023-05-18,31,78.54,Zomato,Cash,2,Good,2023-05-19,False,Al Ain
100350,Customer_253,Sharjah,Food Hub,Arabic,2023-06-26,39,96.16,Talabat,Wallet,2,Poor,2023-06-29,False,Al Ain
100351,Customer_690,Sharjah,Urban Bites,Arabic,2023-02-13,48,45.77,Deliveroo,Cash,2,Very fast delivery,2023-02-18,False,Al Ain
100352,Customer_1625,Ajman,Food Hub,Italian,2023-08-13,21,69.56,Careem,Cash,3,Poor,2023-08-13,False,Abu Dhabi
100353,Customer_686,Sharjah,Spice Kitchen,Italian,2023-12-23,23,182.66,Talabat,Card,5,Average,2023-12-23,False,Ajman
100354,Customer_770,Dubai,Spice Kitchen,Chinese,2023-10-17,23,154.07,Zomato,Card,5,Excellent,2023-10-19,False,Dubai
100355,Customer_1976,Dubai,Taste Corner,Arabic,2023-12-03,36,99.38,Talabat,Card,1,Average,2023-12-05,False,Dubai
100356,Customer_1628,Abu Dhabi,Food Hub,Arabic,2023-03-14,32,31.16,Talabat,Wallet,1,Very fast delivery,2023-03-18,True,Dubai
100357,Customer_1984,Sharjah,Food Hub,Fast Food,2023-10-01,54,151.84,Zomato,Wallet,4,Food was cold,2023-10-05,False,Sharjah
100358,Customer_13,Ajman,Royal Dine,Chinese,2023-03-15,57,185.08,Careem,Card,3,Average,2023-03-16,False,Sharjah
100359,Customer_805,Sharjah,Taste Corner,Indian,2023-06-14,37,137.28,Deliveroo,Card,3,Average,2023-06-15,False,Dubai
100360,Customer_1314,Dubai,Royal Dine,Fast Food,2023-04-17,41,51.32,Careem,Wallet,3,Food was cold,2023-04-21,False,Dubai
100361,Customer_982,Abu Dhabi,Urban Bites,Arabic,2023-04-11,41,144.36,Zomato,Cash,2,Excellent,2023-04-13,False,Dubai
100362,Customer_489,Al Ain,Royal Dine,Fast Food,2023-09-10,32,104.85,Talabat,Wallet,1,Food was cold,2023-09-11,False,Al Ain
100363,Customer_1966,Abu Dhabi,Taste Corner,Arabic,2023-08-28,45,103.81,Zomato,Cash,5,Excellent,2023-09-01,True,Dubai
100364,Customer_264,Al Ain,Urban Bites,Indian,2023-07-11,28,154.48,Careem,Cash,1,Excellent,2023-07-15,True,Sharjah
100365,Customer_387,Dubai,Spice Kitchen,Arabic,2023-03-15,20,54.8,Careem,Wallet,4,Good,2023-03-19,True,Al Ain
100366,Customer_203,Abu Dhabi,Spice Kitchen,Fast Food,2023-11-05,25,37.29,Deliveroo,Card,4,Very fast delivery,2023-11-07,True,Sharjah
100367,Customer_1977,Sharjah,Royal Dine,Indian,2023-06-04,46,75.1,Talabat,Card,4,Poor,2023-06-09,True,Sharjah
100368,Customer_1373,Ajman,Urban Bites,Chinese,2023-01-22,52,65.24,Deliveroo,Card,5,Food was cold,2023-01-24,False,Dubai
100369,Customer_1650,Ajman,Urban Bites,Fast Food,2023-01-27,17,153.06,Zomato,Wallet,2,Poor,2023-01-29,True,Al Ain
100370,Customer_265,Ajman,Urban Bites,Chinese,2023-10-08,25,89.77,Zomato,Card,3,Poor,2023-10-09,True,Al Ain
100371,Customer_1258,Al Ain,Royal Dine,Chinese,2023-11-16,31,189.69,Talabat,Cash,4,Average,2023-11-16,False,Ajman
100372,Customer_1908,Abu Dhabi,Urban Bites,Chinese,2023-09-20,25,192.72,Talabat,Card,1,Very fast delivery,2023-09-23,True,Sharjah
100373,Customer_1464,Dubai,Royal Dine,Fast Food,2023-06-02,28,57.17,Zomato,Cash,4,Food was cold,2023-06-07,False,Dubai
100374,Customer_92,Al Ain,Food Hub,Fast Food,2023-08-13,31,111.18,Careem,Wallet,2,Average,2023-08-18,False,Abu Dhabi
100375,Customer_421,Dubai,Spice Kitchen,Indian,2023-09-10,56,85.12,Zomato,Cash,5,Food was cold,2023-09-12,False,Al Ain
100376,Customer_508,Ajman,Taste Corner,Chinese,2023-04-30,39,52.14,Careem,Cash,4,Poor,2023-05-01,True,Ajman
100377,Customer_1910,Dubai,Food Hub,Italian,2023-10-18,18,108.74,Talabat,Wallet,4,Good,2023-10-20,False,Al Ain
100378,Customer_1018,Abu Dhabi,Food Hub,Italian,2023-04-05,32,141.31,Zomato,Cash,1,Excellent,2023-04-10,True,Dubai
100379,Customer_1754,Dubai,Spice Kitchen,Italian,2024-01-01,45,171.58,Zomato,Cash,3,Very fast delivery,2024-01-04,True,Sharjah
